BemisCode,SessionId,SchoolName,District,Tehsil,SubTehsil,UC,WardName,WardNo,VillageName,NA,PA,ClusterBemiscode,ClusterName,ClusterDDOCode,SchoolContactNo,ClusterFeedingSchoolsPrimary,ClusterFeedingSchoolsMiddle,Location,Zone,Shift,Gender,SchoolLevel,FunctionalStatus,ReasonOfNonFunctional,DisableStudentsInSchool,IfYesThenMentionFacilities,RampforStudentsOrTeachers,Building,SchoolOwnedBy,BuildingStructure,BuildingCondition,SpaceForNewRooms,NoOfRoomsWithWindowsAndVantilation,ProperSeverageSystem,WaterFacilityInToilets,BoundaryWall,BoundaryWallStructure,BoundaryWallCondition,PlayGround,ElectricityInArea,ElectricityInSchool,IfYesThenNametheSourceElectricity,IfNoThenGiveTheDistanceOfNearestPoll,GasInArea,GasInSchool,IfYesThenNametheSourceGas,GovtDrinkingWaterScheme,DrinkingWaterAtSchool,SourceOfWater,WaterTank,IfNoThenGiveTheDistanceOfNearestWaterSource,TelephoneAvailabe,FunctionStatusTelephone,ClosedReasonTelephone,InternetAvailabe,FunctionStatusInternet,ClosedReasonInternet,ScienceLab,FunctionStatusScienceLab,ClosedReasonScienceLab,ComputerLab,LibraryAvailable,CleaningResponsibility,WashbasinAvailable,WaterforWashBasin,SoapForWashBasin,CleaningCycleOfWashBasin,TeacherUsesTeachingMeterialOnHealth,MajorDiseaseCauseForAbsentism,FirstaidKit,TrainingOnFirstAidKit,InspectionOfCleaning,SeprateRoomForECE,FullTimeTeacherForECE,TrendExtraCracularActivity,Activity1,AudioAndVideoEquipment,TeacherUsesAudioAndVideoEquipment,TrainingOnMHMKits,MHMKitsAtSchool,PTSMC,PTSMCParticipatedInAnyActivityCurrentYear,NumberOfMeetingsConducted,MeetingRecordesAvailable,ChildOfPTSMCMembersAreEnrolled,AnySDPFormPTSMCLast3Years,ExaminationHall,NumberOfVisitByEducationalManager,Kacha Room,Pakka Room,Kacha HMR,Pakka HMR,Kacha Clerk Office,Pakka Clerk Office,Kacha Hall,Pakka Hall,Kacha Staff Room,Pakka Staff Room,Kacha Guard Room,Pakka Guard Room,Kacha Toilet,Pakka Toilet,KachaSportsRoom,PakkaSportsRoom,KachaResourceCenter,PakkaResourceCenter,KBSch,KBSt,KGSch,KGSt,PBSch,PBSt,PGSch,PGSt,2BSch,2BSt,2GSch,2GSt,3BSch,3BSt,3GSch,3GSt,4BSch,4BSt,4GSch,4GSt,5BSch,5BSt,5GSch,5GSt,6BSch,6BSt,6GSch,6GSt,7BSch,7BSt,7GSch,7GSt,8BSch,8BSt,8GSch,8GSt,9BSch,9BSt,9GSch,9GSt,10BSch,10BSt,10GSch,10GSt,11BSch,11BSt,11GSch,11GSt,12BSch,12BSt,12GSch,12GSt,TotalSchoolProfileStudents,TotalStudentProfileEntered,SencTeaching,AppTeaching,Teaching Male,Teaching Female,TotalTeachingStaff,SencNonTeaching,AppNonTeaching,Nonteaching Male,Nonteaching Female,TotalNonTeachingStaff,Source,_xCord,_yCord
4644,9,GBPS LAWARA KARAIZ,ZHOB,ZHOB,ZHOB ,WALA AKRAM,LAWRA WALA AKRAM ,60,LAWARA KAREZAI,257,2,04562,GBHS WALA AKRAM,,0000000,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,1,No,No,No,,,No,Yes,No,QESCO,0|km,No,No,,No,No,Nothing,No,200|m,,,,,,,,,,,,PTSMC,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,Yes,Yes,,,Yes,Yes,Yes,No,Yes,No,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,EMIS,31.50757902,69.32877973
4645,9,GBMIDS LAWARA SORAT KHAN,ZHOB,ZHOB,zhob ,WALA AKRAM,maina wala akram ,02,LAWARA  SORAT KHAN,257,2,04562,GBHS WALA AKRAM,,03202066866,,,Rural,Winter,Single Shift,Boys,Middle,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,8,No,No,Yes,Mix,Need Repair,Yes,Yes,Yes,QESCO,0|km,No,No,,No,No,Well,No,00|m,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,Yes,Yes,Yes,Sports,Yes,Yes,,,Yes,Yes,Yes,No,Yes,Yes,No,4,0,9,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,15,15,11,11,15,15,10,10,6,6,5,5,7,7,7,7,13,13,8,8,12,13,3,3,13,13,2,2,16,16,3,3,9,9,1,1,,0,,0,,0,,0,,0,,0,,0,,0,156,157,10,8,10,0,10,2,2,2,0,2,EMIS,31.48152652,69.3189032
4646,9,GBMIDS KILLI MARYAMA,ZHOB,ZHOB,zhob,WALA AKRAM,00,00,KILLI MARYAMA,264,2,04661,GBHS VIALA MIR BAZ,,03013236996,,,Rural,Winter,Single Shift,Co-Education,Middle,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,5,Yes,No,Yes,Pakka,Complete,No,No,No,,1|km,No,No,,No,No,Nothing,No,01|km,No,,,No,,,No,,,No,No,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,No,Yes,No,Yes,Yes,No,No,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,2,2,6,5,7,7,4,4,4,4,1,1,1,1,1,1,1,1,3,3,5,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,39,39,4,2,2,0,2,0,0,0,0,0,EMIS,31.39539987,69.31421367
4647,9,GBPS CITY BRANCH,ZHOB,ZHOB,zhob,BABU MUHALLAH,babu muhallah,00,BABO MAHALA,256,2,04563,GBHSS ZHOB,,00000000000,,,Urban,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,On Rent,Mix,Need Repair,No,6,Yes,Yes,Yes,Pakka,Complete,No,Yes,Yes,QESCO,0|km,No,No,,Yes,Yes,Nalka,Yes,0|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,Malaria,No,No,Yes,Yes,No,No,,Yes,Yes,,,Yes,,,,,,,0,3,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,53,63,0,0,46,30,0,0,30,32,0,0,31,33,0,0,46,38,0,0,29,41,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,235,237,8,4,9,0,9,,,0,0,0,EMIS,31.344355,69.44699
4648,9,GBPS SOHI SHEIKHAN NO.2,ZHOB,ZHOB,zhob,APPOZAI,00,00,SOHI SHEIKHAN,257,2,04605,GBHS WADH SHEIKHAN,,00,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,,No,,No,Yes,Educaton Department,Kacha,Need Repair,Yes,2,No,No,No,,,No,Yes,No,,1|km,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,EMIS,31.32100326,69.49179566
4649,9,GBHS MUNDAY ZAI,ZHOB,ZHOB,ZHOB,APPOZAI,KILLI MANDAZAI,0000,MAZISAZAI,257,2,,,ZB7056,03138302583,07,000,Urban,Summar,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Mix,Need Repair,Yes,8,Yes,Yes,Yes,Mix,Need Repair,No,Yes,Yes,QESCO,0|km,No,No,,No,Yes,Naher,Yes,0|km,No,,,No,,,No,,,No,No,No One,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,Yes,Yes,,,Yes,Yes,No,Yes,Yes,No,No,2,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,,7,,13,,18,,2,,5,,7,,4,,6,,4,,4,,1,,7,,0,,4,,0,,2,,0,,3,,0,,3,,0,,,,,,,,,,93,0,15,15,,,,3,2,,,,EMIS,31.33247499,69.50542464
4650,9,GBMIDS KILLI SHAHAB ZAI NO1,ZHOB,ZHOB,zhob,SHAHBZAI,SHABZAI,00,KILLI SHAHAB ZAI NO1,25,2,04700,GBHS TORA KHULA,,03138617768,,,Rural,Winter,Single Shift,Boys,Middle,Functional,,Yes,000,No,Yes,Donated,Pakka,Need Repair,Yes,7,Yes,No,Yes,Pakka,Complete,No,Yes,Yes,QESCO,0|km,No,No,,No,Yes,Nothing,Yes,000|km,No,,,No,,,Yes,Non-Functional,"Neitger Lab assistant is  oppointed, nor lab ooeratus and instruments",No,No,PTSMC,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,Yes,No,,No,No,No,No,0,4,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,17,0,0,10,10,0,0,11,11,0,0,14,13,0,0,11,11,0,0,8,8,0,0,6,6,0,0,2,2,0,0,5,8,0,0,,0,,0,,0,,0,,0,,0,,0,,0,97,86,15,9,9,0,9,2,1,1,0,1,EMIS,31.27886167,69.43598667
4651,9,GBPS BAIN HASSAN ZAI,ZHOB,ZHOB,Zhob,HASSANZAI,0000,000,BAIN HASSAN ZAI,257,2,04649,GBHS MUNDAY ZAI,,03338393218,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Mix,Dangerous Condition,Yes,2,No,No,Yes,Pakka,Need Repair,No,Yes,No,,|km,No,No,,No,No,Chashme,No,02|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,Yes,,Yes,Yes,No,,19,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,,16,,17,,13,,14,,15,,8,,0,,5,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,2,2,,,,,,,,,EMIS,31.35998449,69.55607473
4652,9,GBHS  TAQI ZHOB,ZHOB,ZHOB,zhob,HASSANZAI,0000,000,KUDYSAR TAQI,251,2,,,zb7058,00000,10,00,Rural,Winter,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,13,No,No,Yes,Pakka,Need Repair,Yes,Yes,Yes,Genrator,0|km,No,No,,No,Yes,Well,Yes,0|km,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,No,Yes,Yes,Yes,No,1,0,13,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,,0,,0,21,15,0,0,18,22,0,0,22,15,0,0,20,18,0,0,17,19,0,0,13,12,0,0,16,15,0,0,11,11,0,0,6,6,0,0,10,10,0,0,,0,,0,,0,,0,154,143,21,17,,,,4,3,,,,EMIS,31.3407421,69.54611987
4653,9,GBPS LOMINA TAKI NO1,ZHOB,ZHOB,zhob,APPOZAI,00,00,LOMINA TAQI NO 1,257,2,04652,GBHS  TAQI ZHOB,,03337785246,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Dangerous Condition,Yes,2,Yes,No,Yes,Pakka,Need Repair,No,Yes,No,,100|m,No,No,,No,No,Nothing,Yes,70|m,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,No,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,21,8,0,0,11,16,0,0,1,1,0,0,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,61,25,3,3,,,,,,,,,EMIS,31.34481466,69.5757506
4654,9,GBPS ASTREZA TAKAI,ZHOB,ZHOB,zhob,HASSANZAI,00,00,ASTREZA TAKAI,257,2,04652,GBHS  TAQI ZHOB,,00,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,2,No,No,No,,,No,Yes,No,,1|km,No,No,,No,No,Well,No,1|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,Ghazayat Ki Kami,No,No,Yes,Yes,No,No,,Yes,No,,,No,Yes,No,Yes,Yes,No,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,31.34477741,69.57595883
4655,9,GBPS KILLI SAQI,ZHOB,ZHOB,ZHOB,APPOZAI,SAQI APPOZAI,01,KILLI SAQI,257,2,04608,GBHS KILLI APPOZAI,,03337786610,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,No,,,,Yes,1,No,No,Yes,Kacha,Complete,No,Yes,Yes,,40|km,No,No,,No,No,Tubewell,Yes,70|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,No,No,,,Yes,,,,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,5,9,7,4,4,5,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,36,36,2,2,1,0,1,,,0,0,0,EMIS,31.35057167,69.41615333
4656,9,GBPS RAILWAY COLONY,ZHOB,ZHOB,ZHOB,BABU MUHALLAH,BABU MUHALLAH ,00,RAILWAY COLONY,257,2,04604,GBHS ZHOB MALAISHIA LINE,,03023410813,,,Urban,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Mix,Need Repair,Yes,12,Yes,Yes,Yes,Pakka,Need Repair,No,Yes,Yes,,0|km,No,No,,Yes,Yes,Naher,Yes,0|km,,,,,,,,,,,,PTSMC,Yes,Yes,Yes,Daily,Yes,Malaria,No,No,Yes,Yes,Yes,Yes,Sports,No,No,,,Yes,No,,Yes,Yes,Yes,,16,2,11,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,106,100,0,0,91,87,0,0,48,47,0,0,47,41,0,0,78,63,0,0,48,45,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,418,383,12,10,10,0,10,,,0,0,0,EMIS,31.348815,69.43043667
4657,9,GBPS MADRASSA SADDAT,ZHOB,ZHOB,ZHOB,APPOZAI,KOOT,1,KILLI APPOZAI,257,2,04608,GBHS KILLI APPOZAI,,03155509992,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,Yes,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Need Repair,No,Yes,No,,25|km,No,No,,Yes,No,Nalka,No,30|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,Malaria,No,No,Yes,No,No,No,,No,No,,,Yes,No,,No,No,No,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,5,0,0,7,22,0,1,4,3,0,0,0,3,2,1,4,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,30,41,2,2,1,0,1,,,0,0,0,EMIS,31.33152405,69.42882497
4658,9,GBPS QILLAH SHAIRAK,ZHOB,ZHOB,zhob,SHAHBZAI,qila sherak,2222,QILLAH SHAIRAK,257,123,04551,GBHSS ALI KHAN ZAI,,03048003515,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,Yes,No,No,,,No,Yes,No,,08|km,No,No,,No,No,Naher,No,0|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,Yes,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,0,3,2,0,2,5,3,1,0,2,5,0,1,2,2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,21,19,2,1,1,0,1,,,0,0,0,EMIS,31.26721481,69.3156154
4659,9,GBPS VIALA GHAZNI,ZHOB,ZHOB,zhob,OMZA VIALA,00,00,VIALA GHAZNI,264,2,04661,GBHS VIALA MIR BAZ,,03138297841,,,Rural,Winter,Single Shift,Co-Education,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,2,Yes,No,No,,,No,No,No,,30|m,No,No,,No,No,Tubewell,No,|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,Yes,No,No,,Yes,Yes,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,2,3,4,0,0,5,4,0,1,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,18,15,1,1,1,0,1,,,0,0,0,EMIS,31.44277821,69.45908148
4660,9,GBPS VIALA SHERAK,ZHOB,ZHOB,ZHOB,OMZA VIALA,0000,000,VIALA SHERAK,19,2,04661,GBHS VIALA MIR BAZ,,03158841773,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,No,No,Yes,Pakka,Complete,No,Yes,No,,15|m,No,No,,No,No,Nothing,No,15|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,Yes,No,,,Yes,,,,,,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,13,0,0,4,3,0,0,,0,,0,2,2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,19,18,2,2,2,0,2,,,0,0,0,EMIS,31.44290005,69.4590973
4661,9,GBHS VIALA MIR BAZ,ZHOB,ZHOB,Zhob,OMZA VIALA,0000,0000,KILLI VIALA MIR BAZ,264,2,,,zb7087,03013230390,4,1,Rural,Winter,Single Shift,Boys,High,Functional,,Yes,nill,No,Yes,Educaton Department,Pakka,Need Repair,Yes,3,No,No,Yes,Mix,Need Repair,No,Yes,No,Solar,0|m,No,No,,No,No,Well,No,800|m,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",Yes,No,No,Yes,No,Yes,,Yes,Yes,,,No,Yes,No,Yes,Yes,Yes,No,2,8,12,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,13,16,9,4,11,10,2,4,22,13,3,1,22,14,1,1,7,5,4,2,13,11,2,0,5,6,1,1,6,6,2,0,4,5,0,0,13,13,0,0,5,5,0,0,,0,,0,,0,,0,145,117,10,8,8,0,8,3,3,3,0,3,EMIS,31.45455747,69.475722
4662,9,GBPS  KILLI HASSAN ZAI,ZHOB,ZHOB,Zhob,HASSANZAI,0000,0000,KILLI HASSAN ZAI,257,2,04649,GBHS MUNDAY ZAI,,03409371565,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Mix,Need Repair,Yes,5,No,No,Yes,Mix,In-Complete,Yes,Yes,No,,1|km,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,Others,No,No,Yes,Yes,Yes,No,,No,Yes,,,Yes,Yes,No,Yes,Yes,No,,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,9,0,0,10,9,0,0,8,13,0,0,8,4,0,0,15,16,0,0,10,25,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,61,76,2,0,,,,,,,,,EMIS,31.34105304,69.47266831
4663,9,GBPS ZARA TAKAI,ZHOB,ZHOB,ZHOB,TAKAI,00,00,ZARA TAKAI,257,2,04652,GBHS  TAQI ZHOB,,03138043078,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Donated,Kacha,Need Repair,Yes,2,No,No,Yes,Kacha,In-Complete,No,Yes,No,,2|km,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,Yes,,,,,,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,2,,2,,6,,1,,3,,0,,11,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,31,1,1,,,,,,,,,EMIS,31.34483884,69.57562378
4664,9,GBPS ZAAR BORH MULLA RAHIM KHAN,ZHOB,ZHOB,MURGHA KIBZAI,MURGHA KIBZAI,MURGHA KIBZAI,00,ZAAR BORH MULLA RAHIM KHAN,265,2,04565,GBHSS MURGHA KIBZAI,,00,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Mix,Dangerous Condition,Yes,2,No,No,No,,,No,No,No,,05|m,No,No,,No,No,Well,No,7|m,,,,,,,,,,,,No One,No,No,No,Weekly,No,Others,No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.66724636,69.39146636
4665,9,GBPS HIRHA MULLA BAAZ KHAN,ZHOB,ZHOB,MURGHA KIBZAI,MURGHA KIBZAI,MURGHA KIBZAI,01,HIRHA MULLA BAAZ KHAN,265,2,04565,GBHSS MURGHA KIBZAI,,0000000000000,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Dangerous Condition,Yes,2,No,No,No,,,No,Yes,No,,300|m,No,No,,No,No,Nothing,No,300|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.67821902,69.3915283
4666,9,GBPS KAKHAW SHAMAM ZAI,ZHOB,ZHOB,ZHOB,BARKAWAL,MURGHA KIBZAI,01,KAKHAW SHAMAM ZAI,257,2,04565,GBHSS MURGHA KIBZAI,,03312661554,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Dangerous Condition,Yes,4,No,No,Yes,Pakka,Need Repair,No,No,No,,05|km,No,No,,No,No,Nothing,No,05|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,Others,No,No,No,No,No,No,,No,No,,,No,,,,,,,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.69520333,69.30738833
4667,9,GBPS TORE TUNGI ABDULLAH ZAI,ZHOB,ZHOB,zhob,SUBAKZAI (TOR TANGI),TOR TANGI,06,TORE TUNGI ABDULLAH ZAI,257,2,04553,GBHSS MEENA BAZAR ZHOB,,03322950471,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,No,,,No,No,No,,100|km,No,No,,No,No,Well,No,0|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,4,6,4,4,13,14,0,0,4,4,0,0,4,4,0,0,6,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,52,52,1,1,,,,,,,,,EMIS,30.75165187,69.34821855
4668,9,GBPS  KURMAY BISMILLAH,ZHOB,ZHOB,ZHOB,MIR ALI KHEIL,GADH KHAIL ,00,KILLI KURMAR BISMILLAH,257,2,04601,GBHS BOBY ARABZAI,,03441251610,,,Rural,Winter,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Need Repair,No,No,No,,4|km,No,No,,No,No,Nothing,No,01|km,,,,,,,,,,,,PTSMC,No,No,No,Weekly,No,Malaria,No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,9,2,1,8,8,0,0,14,14,1,1,11,11,4,4,3,3,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,52,51,1,1,,,,,,,,,EMIS,31.54018632,69.37517494
4669,9,GBMIDS TORE TUNGI SARHI,ZHOB,ZHOB,zhob,SUBAKZAI (TOR TANGI),TOOR TANGY,00,TORE TUNGI SARHI,257,2,04553,GBHSS MEENA BAZAR ZHOB,,03312661554,,,Rural,Winter,Single Shift,Boys,Middle,Functional,,No,,No,Yes,Educaton Department,Pakka,Dangerous Condition,Yes,6,No,No,No,,,Yes,Yes,No,,100|m,No,No,,No,Yes,Well,Yes,15|km,No,,,No,,,No,,,No,No,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,Yes,,,,,,No,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,28,18,16,37,39,3,2,4,4,0,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,90,91,2,1,,,,,,,,,EMIS,30.72904167,69.37040333
4670,9,GBPS PAKHA MALAWAR,ZHOB,ZHOB,zhob,SHAHBZAI,SHAHABZAI,00,PAKHA MALAWAR MALIK SPIN,257,2,04700,GBHS TORA KHULA,,00000000000,,,Rural,Winter,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,5,Yes,No,No,,,No,No,No,,01|km,No,No,,Yes,Yes,Nalka,No,01|km,,,,,,,,,,,,PTSMC,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,No,No,Yes,Yes,Yes,Yes,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,31.31471667,69.37661667
