BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
2446,GBMIDS DEELI KALAGAN,WASHUK,WASHUK,Shahogari ,GARANG,DEELI KALAGAN,Boys,Middle,High,89,Yes,Need Repair,No,65.42348712,28.58891215,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
11869,GGMIDS MOLA MUHAMMAD BAKHSH ZAIK,WASHUK,BASIMA,BASIMA,KURRAGI,ZAIK HAJI MUHAMMAD B,Girls,Middle,High,75,Yes,Need Repair,No,65.88435167,27.91490833,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2411,GBMIDS OLD LADHGUSHT,WASHUK,MASHKHEL,MASHKAIL,LADGASHT,OLD LADHGUSHT,Boys,Middle,High,45,Yes,Need Repair,No,62.94871911,27.89936147,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2415,GBMIDS AHUGO M LADGAR,WASHUK,MASHKHEL,MASHKAIL,SOTGAN,AHUGO,Boys,Middle,High,44,Yes,Need Repair,No,62.83488205,27.95341315,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
11515,GGMIDS CHAKAR SOAL,WASHUK,BASIMA,BASIMA,KURRAGI,CHAKAR SOAL,Girls,Middle,High,43,Yes,Need Repair,No,65.77195992,28.01747594,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2358,GBMIDS GARBIJ SAJID,WASHUK,BASIMA,BASIMA,BASIMA,KILLI GARBIJ,Boys,Middle,High,40,Yes,Need Repair,No,65.42347636,28.58904923,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
10539,GGMIDS JANGALI,WASHUK,BASIMA,basima,KURRAGI,JANGALI,Girls,Middle,High,38,Yes,Need Repair,No,65.77191028,27.93346696,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
18003,GGMIDS MUHMMAD NOOR,WASHUK,BASIMA,NAAG,NAAG,KILLI MUHMMAD NOOR,Girls,Middle,High,30,Yes,Need Repair,No,64.72566322,27.215153,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2426,GBHS SALAM BAIG,WASHUK,WASHUK,Shahogari ,GARANG,SALAM BAIG,Boys,High,Higher Secondary,261,Yes,Need Repair,No,65.126575,28.32724833,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2354,GBHS SHAHEED MUMTAZA ALAM BASIMA,WASHUK,BASIMA,BASIMA,BASIMA,TOWN BESIMA,Boys,High,Higher Secondary,203,Yes,Need Repair,Yes,65.81705667,27.89691167,0,2,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2391,GBHS SHIMSHI,WASHUK,WASHUK,Washuk,M.C. WASHUK,SHIMSHI,Boys,High,Higher Secondary,195,Yes,Need Repair,No,65.18056464,27.86509397,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2375,GBHS GRAHRHI,WASHUK,BASIMA,Naag,SHINGHER,GRAHRHI,Boys,High,Higher Secondary,188,Yes,Need Repair,No,65.36622333,27.32466333,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2360,GBHS SHIRENZA,WASHUK,BASIMA,BASIMA,BASIMA,SHIRANZA NEEZA,Boys,High,Higher Secondary,181,Yes,Need Repair,No,65.61902812,27.80448664,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2454,GBHS MUHAMMAD GUL KHURMAGI,WASHUK,WASHUK,Shahogari ,JANGIAN,KILLI MUHAMMAD GUL K,Boys,High,Higher Secondary,180,Yes,Satisfactory ,No,64.542995,28.31345167,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
15418,GBHS NEW JANGIAN WASHUK ASFINDABAD,WASHUK,WASHUK,Shahogari ,JANGIAN,WASHUK,Boys,High,Higher Secondary,169,Yes,Need Repair,No,64.82944167,28.46294667,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2370,GBHS SHINGER,WASHUK,BASIMA,NAAG,SHINGHER,SHINGER QADIR BAD,Boys,High,Higher Secondary,166,Yes,Need Repair,No,65.50942667,27.46961833,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2351,GBHS KURRAGI,WASHUK,BASIMA,BASIMA,KURRAGI,KURRAGI,Boys,High,Higher Secondary,139,Yes,Need Repair,Yes,65.79166518,27.97773547,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2388,GBHS PLANTAK,WASHUK,WASHUK,Washuk,PALANTUK,PLNTAK,Boys,High,Higher Secondary,139,Yes,Need Repair,No,64.14750479,27.48868185,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
9946,GGHS  SHERANZA,WASHUK,BASIMA,BASIMA,BASIMA,SHERANZA,Girls,High,Higher Secondary,106,Yes,Need Repair,No,65.61985236,27.80517355,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2368,GGHS KARRA-GAI,WASHUK,BASIMA,BASIMA,KURRAGI,KARRA-GAI,Girls,High,Higher Secondary,102,Yes,Need Repair,No,65.796125,27.97063167,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
10796,GGHS SHINGAR,WASHUK,BASIMA,NAG,SHINGHER,KILLI SHINGAR,Girls,High,Higher Secondary,82,Yes,Need Repair,No,65.50558333,27.47385,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2414,GBHS KILLI HAJI SHAH SALEEM SOTHGAN,WASHUK,MASHKHEL,MASHKEL,SOTGAN,KILLI HAJI SHAH SALE,Boys,High,Higher Secondary,70,Yes,Need Repair,No,62.86874335,27.9483747,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
17597,GPS DASHTKAIN,KHARAN,KHARAN,KHARAN,MC,KILLI DASHTKAIN,Co-Education,Primary,Middle,100,Yes,Need Repair,No,65.43605,28.68142833,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2536,GBPS SAR TOPIAN,KHARAN,KHARAN,SARWAN,SARAWAN,SAR TOPIAN,Boys,Primary,Middle,89,Yes,Need Repair,No,65.58486,28.68482167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2543,GBPS ROZI JHAL,KHARAN,KHARAN,PATKIN,NOROZ KALAT,ROZI JHAL,Boys,Primary,Middle,84,Yes,Need Repair,No,65.64778167,28.81794,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
17588,GPS AB-DARI,KHARAN,KHARAN,KHARAN,NOROZ KALAT,KILLI AB-DARI,Co-Education,Primary,Middle,72,Yes,Satisfactory ,No,65.43604167,28.681445,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2518,GBPS CHANNAL QADAR ABAD,KHARAN,KHARAN,KHARAN,SARAWAN,CHANNAL QADIR ABAD,Boys,Primary,Middle,63,Yes,Need Repair,No,65.52702898,28.55802672,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
17600,GPS DAZO,KHARAN,KHARAN,KHARAN,MC,KILLI DAZO,Co-Education,Primary,Middle,57,Yes,Satisfactory ,No,65.36446333,28.60995333,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2561,GBPS PUR PAIT,KHARAN,KHARAN,SAR KHARAN,JAMAK,PUR-PAIT,Boys,Primary,Middle,48,Yes,Satisfactory ,No,65.36774333,28.41703833,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
14511,GGPS SARAAP,KHARAN,KHARAN,SAR KHARAN,JAMAK,KILLI SARAAP,Girls,Primary,Middle,48,Yes,Need Repair,No,65.4677946,28.46229434,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2556,GBPS GARUK SALEEM ABAD,KHARAN,KHARAN,SAR KHARAN,JODA KALAT,GARUK SALEEM ABAD,Boys,Primary,Middle,46,Yes,Need Repair,No,65.68025771,28.43707431,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2482,"GBMIDS KILLI NIAMAT ULLAH
",KHARAN,KHARAN,KHARAN,TOHMULK,KILLI NIAMAT-UL-ULLA,Boys,Primary,Middle,43,Yes,Need Repair,No,65.31073333,28.614295,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
16740,GBPS KILLI TONDAI,KHARAN,KHARAN,SAR KHARAN,KHARAN,KILLI SHOAIB ABAD KHARAN,Boys,Primary,Middle,42,Yes,Need Repair,No,65.30537667,28.440575,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2436,GBPS ZOR ABAD,KHARAN,KHARAN,SAR KHARAN,JAMAK,ZOR ABAD,Boys,Primary,Middle,41,Yes,Need Repair,Yes,65.30203167,28.46749,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
15782,GBPS YASEEN ABAD NOURAZ KALAT,KHARAN,KHARAN,PATKIN,NOROZ KALAT,YASEEN ABAD NOURAZ KALAT,Boys,Primary,Middle,41,Yes,Satisfactory ,No,65.605715,28.78381833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
10798,GGMIDS TAGAZI,KHARAN,KHARAN,SAR KHARAN,JAMAK,TAGAZI,Girls,Middle,High,134,Yes,Satisfactory ,No,65.43772333,28.507525,0,3,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
9928,GBMIDS SHILTAK,KHARAN,KHARAN,KHARAN,TOHMULK,SHILTAK,Boys,Middle,High,117,Yes,Need Repair,No,65.26919187,28.61298614,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2580,GBMIDS TAGZZAI,KHARAN,KHARAN,SAR KHARAN,JAMAK,TAGZZAI,Boys,Middle,High,113,Yes,Need Repair,Yes,65.43545167,28.50906,0,3,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2484,GBMIDS BAHADUR ZAI,KHARAN,KHARAN,KHARAN,TOHMULK,KILLI BAHADUR-ZAI,Boys,Middle,High,104,Yes,Need Repair,No,65.27788523,28.60819963,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2527,GBMIDS  KILLI DARAY KHAN (SHAH MUHAMMAD),KHARAN,KHARAN,KHARAN,NOROZ KALAT,KILLI SHAH MOHD (DAR,Boys,Middle,High,98,Yes,Need Repair,No,65.86789303,29.0959989,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2433,GBMIDS ZIAN,KHARAN,KHARAN,SAR KHARAN,JAMAK,ZIAN,Boys,Middle,High,94,Yes,Need Repair,No,65.28213667,28.427755,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2558,GBMIDS SOPAK,KHARAN,KHARAN,SAR KHARAN,JODA KALAT,SOPAK,Boys,Middle,High,80,Yes,Need Repair,No,65.47680881,28.4141344,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
11516,GGMIDS KAINAN DAD KHUDA,KHARAN,KHARAN,KHARAN,SARAWAN,KAINAN,Girls,Middle,High,76,Yes,Need Repair,No,65.57483,28.55768333,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
9389,GBMIDS PINDOKZAI,KHARAN,KHARAN,MISKAN KALAT,MISKAN KALAT,KILLI PINDOKZAI,Boys,Middle,High,73,Yes,Need Repair,No,65.51878329,28.49118551,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2475,GBMIDS TOH MULK,KHARAN,KHARAN,KHARAN,TOHMULK,TOH MULK,Boys,Middle,High,73,Yes,Need Repair,No,65.22250167,28.55761167,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2525,GBMIDS TAKRI BAHDUR KHAN CHAR KOHAN,KHARAN,KHARAN,KHARAN,TOHMULK,CHAR KOHAN,Boys,Middle,High,70,Yes,Need Repair,No,65.45168417,28.94458057,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2560,GBMIDS KOOTAN,KHARAN,KHARAN,JODA E KALAT,JODA KALAT,KOOTAN,Boys,Middle,High,68,Yes,Need Repair,No,65.403345,28.40511,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2552,GBMIDS NAROO,KHARAN,KHARAN,SAR KHARAN,JODA KALAT,NAROO,Boys,Middle,High,56,Yes,Need Repair,No,65.52829525,28.39192335,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2570,GBMIDS BANGULZAI,KHARAN,KHARAN,MISKAN KALAT,MISKAN KALAT,BABGULZAI,Boys,Middle,High,52,Yes,Need Repair,No,65.52689646,28.49466309,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2524,GBMIDS GWADGAN,KHARAN,KHARAN,PATKIN,NOROZ KALAT,GWADGAN,Boys,Middle,High,44,Yes,Need Repair,No,65.81796948,29.11598158,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
11522,GGMIDS KILLI ALI MUHAMMAD KANIAN,KHARAN,KHARAN,KHARAN,SARAWAN,KILLI ALI MUHAMMAD K,Girls,Middle,High,41,Yes,Need Repair,No,65.55140333,28.55891833,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
11874,GGMIDS BADAIN,KHARAN,KHARAN,KHARAN,TOOTAZAI,BADAIN,Girls,Middle,High,35,Yes,Need Repair,No,65.16339167,28.56119167,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2521,GGHS SARAWAN,KHARAN,KHARAN,KHARAN,SARAWAN,SARAWAN,Girls,High,Higher Secondary,215,Yes,Need Repair,Yes,65.52388627,28.57337902,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2434,GBHS JAMAK,KHARAN,KHARAN,SAR KHARAN,JAMAK,JAMAK,Boys,High,Higher Secondary,198,Yes,Need Repair,Yes,65.300355,28.43322833,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2435,GBHS GAZZI,KHARAN,KHARAN,SAR KHARAN,JAMAK,GAZZI,Boys,High,Higher Secondary,170,Yes,Need Repair,Yes,65.368155,28.50681833,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2551,GBHS NOROZ ABAD,KHARAN,KHARAN,MISKAN KALAT,MISKAN KALAT,NOROZ ABAD,Boys,High,Higher Secondary,138,Yes,Need Repair,Yes,65.47646833,28.5515,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
10768,GGHS NOROZ ABAD,KHARAN,KHARAN,MISKANI KALAT,MISKAN KALAT,NOROZ ABAD,Girls,High,Higher Secondary,133,Yes,Satisfactory ,Yes,65.47637,28.55187167,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2508,GBHS ERI KALAG,KHARAN,KHARAN,TOMULK,RASKOH,ERI KALAG,Boys,High,Higher Secondary,111,Yes,Need Repair,No,65.155195,28.67206,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
2486,GBHS SARAGAI,KHARAN,KHARAN,KHARAN,TOHMULK,SARAGAI,Boys,High,Higher Secondary,108,Yes,Need Repair,Yes,65.25251333,28.59265167,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
14513,GGHS KILLI ZAHROZAI,KHARAN,KHARAN,KHARAN,SARAWAN,KILLI ZAHROZAI,Girls,High,Higher Secondary,103,Yes,Need Repair,No,65.52489333,28.625925,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
15115,GBPS KILLIBABO AHMED,KOHLU,KOHLU,oryani,M.C KOHLU,KILLIBABO AHMED,Boys,Primary,Middle,108,Yes,Need Repair,No,69.333535,29.92788,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14697,GBPS KILLI LAL ABAD,KOHLU,MAWAND,MAWAND,MAWAND,KILLI LAL ABAD,Boys,Primary,Middle,87,Yes,Need Repair,No,68.71514167,29.65316,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
16715,GBPS KILLI WALI KHAN ALI GUL ZING GIIRSHANI,KOHLU,KAHAN,GHERSNI,KAHAN,KILLI WALI KHAN ALI GUL ZING,Boys,Primary,Middle,87,Yes,Satisfactory ,No,69.38362167,30.00084333,0,3,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14470,GBPS BAKHTIAR ABADD,KOHLU,KOHLU,KOHLU,M.C KOHLU,BAKHTIAR ABAD,Boys,Primary,Middle,70,Yes,Satisfactory ,Yes,69.16558,29.84703667,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2631,GBPS TULLONGOKH,KOHLU,MAWAND,0,SUFAID,TULLONGOKH,Boys,Primary,Middle,49,Yes,Satisfactory ,No,68.99157,29.51489167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
14705,GBPS BAKHSH ALI,KOHLU,MAWAND,KOHLU,SUFAID,KILLI BAKHSH ALI,Boys,Primary,Middle,47,Yes,Need Repair,No,68.91227167,29.61319667,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2747,GBPS KILLI JAN KHAN,KOHLU,KOHLU,KOHLU,URYANI,KILLI JAN KHAN,Boys,Primary,Middle,45,Yes,Need Repair,No,69.38939333,29.96540833,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15822,GBPS KILLI MUHAMMAD UMAR KALWANI MAWAND,KOHLU,MAWAND,0000,MAWAND,KILLI MUHAMMAD UMER KALWANI,Boys,Primary,Middle,45,Yes,Need Repair,No,68.48470924,29.72515971,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2614,GBPS TOPI,KOHLU,MAWAND,MAWAND,SUFAID,TOPI,Boys,Primary,Middle,44,Yes,Need Repair,No,69.144545,29.56563667,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2655,GBPS AZIZ ABAD,KOHLU,MAWAND,0,SUFAID,AZIZ ABAD,Boys,Primary,Middle,44,Yes,Need Repair,Yes,69.10137333,29.57624,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15195,GBPS MIR SHEHBAZ KHAN MARRI,KOHLU,MAWAND,MAWAND,MAWAND,KILLI MIR SHEHBAZ KHAN,Boys,Primary,Middle,44,Yes,Need Repair,Yes,68.68791746,29.63307812,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
17318,GBPS KILLI JAMIL ABAD LOP LANGHANI,KOHLU,KOHLU,KOHLU,KOHLU,KILLI JAMIL ABAD LOP LANGHANI,Boys,Primary,Middle,44,Yes,Need Repair,No,69.07106667,29.79003333,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14062,GBPS KILLI MIR SHAHNAWAZ,KOHLU,MAWAND,MAWAND,MAWAND,KILLI SHAHNAWAZ,Boys,Primary,Middle,43,Yes,Need Repair,No,68.70025667,29.65473333,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2733,GBPS OBLOON KUCH,KOHLU,KOHLU,Sub Tehseel Tumbu,PAZZA,OBLOON KACH,Boys,Primary,Middle,40,Yes,Satisfactory ,No,69.09522,29.88923833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
15402,GBPS MUHAMMAD KHAN KALWANI MURREE MAWAND,KOHLU,KOHLU,TAMBOO,PAZZA,MUHAMMAD KHAN KALWANI,Boys,Primary,Middle,40,Yes,Need Repair,No,69.06216,29.88312667,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
17317,GBPS KILLI JAN BAIG SOOMRANI GRISNI,KOHLU,KOHLU,KOHLU,KOHLU,KILLI JAN BAIG SOOMRANI GRISNI,Boys,Primary,Middle,40,Yes,Need Repair,No,69.261505,29.96375167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2618,GBPS DHUL YAMEEN,KOHLU,MAWAND,MAWAND,SUFAID,DHUL YAMEEN,Boys,Primary,Middle,38,Yes,Need Repair,No,69.10084,29.57403,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2675,GBPS BAJAR WADH,KOHLU,MAWAND,Mawand ,SUFAID,BIJAR WADH,Boys,Primary,Middle,37,Yes,Need Repair,No,68.89527174,29.59347636,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2679,GBPS KUNAL,KOHLU,MAWAND,MAWAND,MAWAND,KUNAL,Boys,Primary,Middle,37,Yes,Satisfactory ,No,68.82838137,29.7401836,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
12833,GBPS WAZIRHAN LOHARANI,KOHLU,KOHLU,kohlu,URYANI,WAZIRHAN LOHARANI,Boys,Primary,Middle,37,Yes,Need Repair,No,69.37327167,29.93466167,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2757,GBPS SHAHJAH PATI,KOHLU,KOHLU,ghirsani,URYANI,SHAHJAH PATI,Boys,Primary,Middle,36,Yes,Need Repair,No,69.221935,29.97155167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2816,GBPS ALI GUL TINGIANI,KOHLU,KOHLU,GHERSNI,URYANI,ALI GUL TINGIANI,Boys,Primary,Middle,36,Yes,Need Repair,No,69.35537833,30.00246833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
15343,GBPS KILLI MIR BANGUL KHAN PWADI MARRI,KOHLU,KOHLU,sub teseel tumbu,PAZZA,KILLI MIR BANGAL KHAN PWADI,Boys,Primary,Middle,36,Yes,Need Repair,No,68.70839304,29.92088509,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2745,GBPS MEHRO ZHUNG,KOHLU,KOHLU,KOHLU,URYANI,BASTI MEHRO ZHUNG,Boys,Primary,Middle,35,Yes,Need Repair,No,69.40341,29.96167333,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
15059,GBPS KILLI GHULAM HUSSAIN,KOHLU,MAWAND,maiwand,MAWAND,SARWAR,Boys,Primary,Middle,35,Yes,Need Repair,No,68.72814833,29.64833,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2629,GBPS JAMIL ABAD,KOHLU,MAWAND,00000,SUFAID,JAMIL ABAD,Boys,Primary,Middle,33,Yes,Need Repair,No,69.04107667,29.61833833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:23
2809,GBPS PISHNI NEHALAN,KOHLU,KOHLU,Kohlu,PAZZA,PISHNI NIHALAN,Boys,Primary,Middle,32,Yes,Need Repair,No,69.18176333,29.908705,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
14701,"GBMIDS KILLI JAMALHAN, JANAT ALI",KOHLU,KAHAN,kahan,NISAO,JAMALIAN,Boys,Middle,High,187,Yes,Need Repair,No,69.18812547,29.34416953,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
15112,GBMIDS KILLI NIAZ SHAH HACHA ABAD,KOHLU,KOHLU,oryani,URYANI,KILLI NAIz SHAH HACH,Boys,Middle,High,110,Yes,Satisfactory ,Yes,69.29695667,29.907375,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2657,GBMIDS CHUKKO NALA,KOHLU,MAWAND,MAWAND,SUFAID,CHUKKO NALA,Boys,Middle,High,107,Yes,Need Repair,No,68.94999667,29.60818667,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2719,GBMIDS KILLI MIR MUHAMMAD,KOHLU,KOHLU,SUB TESEEL TUMBU,PAZZA,KILLI MIR MOHAMMAD,Boys,Middle,High,62,Yes,Need Repair,No,68.98552833,29.83173167,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2644,GBMIDS BALL DACCA,KOHLU,KOHLU,Gharsanee,URYANI,BALL DACCA,Boys,Middle,High,54,Yes,Satisfactory ,No,69.41326,30.03346833,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
10638,GBMIDS M. DIN SAHIB DAD,KOHLU,KOHLU,Kohlu,KARAM KHAN SHAHER,KILLI SAHIB DAD,Boys,Middle,High,53,Yes,Need Repair,Yes,69.207205,29.90986833,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2723,GBMIDS KILLI NOOR AHMED TUMBOO,KOHLU,KOHLU,PAZZA,PAZZA,NOOR AHMED TUMBOO,Boys,Middle,High,36,Yes,Need Repair,No,69.04647333,29.846935,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
16329,GBMIDS SYED ABAD,KOHLU,MAWAND,MAWAND,SUFAID,SYED ABAD,Boys,Middle,High,35,Yes,Need Repair,No,69.10664167,29.64723667,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
16022,GBMIDS SOBDAR QALANDRANI,KOHLU,KOHLU,KOHLU,M.C KOHLU,SOBDAR QALANDRANI,Boys,Middle,High,32,Yes,Satisfactory ,No,69.199695,29.87714833,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2652,GBMIDS BASTI SUFAID,KOHLU,MAWAND,MAWAND,SUFAID,SUFAID,Boys,Middle,High,31,Yes,Need Repair,No,68.98269833,29.58021,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:23
2597,GGHS KOHLU,KOHLU,KOHLU,KOHLU,M.C KOHLU,KOHLU,Girls,High,Higher Secondary,841,Yes,Need Repair,Yes,69.251255,29.897935,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
8742,GGHS KILLI MERO KHAN MAWAND,KOHLU,MAWAND,mawand,MAWAND,MEWAND,Girls,High,Higher Secondary,261,Yes,Need Repair,Yes,68.70278833,29.65370167,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2647,GBHS ORYANI,KOHLU,KOHLU,oryani,URYANI,ORYANI,Boys,High,Higher Secondary,223,Yes,Need Repair,No,69.33169833,29.93123,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:23
2672,GBHS BASTI SULEMAN MANJRA,KOHLU,MAWAND,MAWAND,MAWAND,BASTI SULAMAN,Boys,High,Higher Secondary,150,Yes,Satisfactory ,Yes,68.77037167,29.66916667,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:23
